,ID,Lemme,Definicija,POS,NEG
10045,ENG30-12927354-n,"Aleurites,rod Aleurites",tungovo dvo ,0.1919706,0.17371002
10046,ENG30-12927758-n,"tungovo drvo,Aleurites fordii",kineski drvo koji rađati semenka iz koji se dobijati ulja . ,4.333784e-06,9.598145e-06
10047,ENG30-12649723-n,"drača,trnjina,crni trn,Prunus spinosa",bodljikav grm sa plod koji nalikovati šljiviti . ,0.00017055485,0.00019218384
10048,ENG30-12761702-n,"pistać,trišlja,Pistacia vera",malo drvo južne Evropa i Male Azija koji rađati mali koštunjav plod tvrditi kor . ,1.0970361e-06,6.660448e-07
10049,ENG30-11930203-n,"zmijina trava,estragon,Artemisia dracunculus",Aromatična višegodišnji biljka iz jugoistočni Rusija . ,6.095333e-05,4.4715773e-05
10050,ENG30-07821610-n,estragon,"Sveže lišće , ili lišće konzervisati u sirće , koji se koristiti kao začin . ",2.1238771e-05,7.5570074e-06
10051,ENG30-12166003-n,"Lagenaria,rod Lagenaria",tikva ,0.24089688,0.24205753
10052,ENG30-12166128-n,"vrg,Lagenaria siceraria",biljka penjačica koji rađati tikva u oblik boca . ,1.0540425e-05,7.0471274e-06
10053,ENG30-11786365-n,"Colocasia,rod Colocasia",mali rod višegodišnji cvornatih biljka iz tropski Azija : tara ,1.3485777e-06,7.625571e-07
10054,ENG30-11786539-n,"taro,Colocasia esculenta",biljka sa pacifički ostrvo ; gajiti se zbog jestiv koren u umeren područje i kao ukras zbog velik sjajan lišće . ,7.920157e-07,6.332964e-07
10055,ENG30-07736813-n,taro,tropski gomoljast koren . ,0.02982293,0.022105698
10056,ENG30-12926689-n,"kasava,manioka,tapioka,Manihot esculenta,Manihot utilissima",Kasava koji imati dučak gomoljast koren i mek krhak stablo ; koristiti se za spravljanje opjnog pića i tapioke . ,0.00024365116,3.1227958e-06
10057,ENG30-15018889-n,skrob,"Složeni karbohidrat koji se sreća usemenkama , voće , gomolj , koren i stabljika biljka , a posebno kukuruz , krompir , pirinač i pšenica ; važan prehrambeni proizvod , koristiti se u aditiv i za zgunjnjavanje . ",2.1389757e-05,1.7823786e-06
10058,ENG30-14761578-n,brašno tapioke,skrob koji se dobijati sušenje koren biljka kasava . ,0.00020203096,6.5720415e-05
10059,ENG30-12771597-n,"šliva urma,Diospyros virginiana",drvo srednji veličina syvih šumski predeo na jug i istok SAD-a koji rađati žut ili narandžast veoma opor plod koji jesam jestiv tek kad jesam potpuno zreti . ,9.508775e-06,1.7116392e-05
10060,ENG30-07752602-n,suva šljiva,,0.24959859,0.3394103
10061,ENG30-00596081-n,šljiva,"Voćka mali ili srednj veličina , okrugao ili ovalan , s gladak kor i jedan koštica . ",6.926993e-06,1.4596427e-05
10062,ENG30-07751858-n,šljiva renkolada,"sladak varijetet šljiva , zelen ili zeleno žut . ",0.00052017055,0.00027597754
10063,ENG30-12620546-n,šipak,plod ruž . ,0.12615779,0.11140631
10064,ENG30-11689367-n,suzica,tvrd biseran seme azijski trava ; korste se kao perla . ,1.9903791e-05,2.2234643e-05
10065,ENG30-11822167-n,"Tetragonia,rod Tetragonia",novozelandski spanać . ,0.16701467,0.12464458
10066,ENG30-11822300-n,"novozelandski spanać,Tetragonia tetragonioides,Tetragonia expansa",biljka koji segaji zbog jestiv mlad izdanak i sočan lišće . ,1.0611847e-05,9.818954e-06
10067,ENG30-07924033-n,voćni sok,Piće koji se dobijati pasiranje i ceđenje voće . ,0.00019948574,0.00012061602
10068,ENG30-12532008-n,"Glycine,rod Glycine",rod azijski uspravan biljka ili puzačice : soja . ,0.00018829116,4.2350926e-05
10069,ENG30-12532168-n,"soja,Glycine max",Jednogodišnja industrijski biljka poreklo iz Azija . ,2.4476329e-05,1.819589e-05
10070,ENG30-07729485-n,soja,biljka sa najviše protein . ,0.014571575,0.0040223105
10071,ENG30-12544027-n,"Lens,rod Lens",rod mali uspravan biljka ili penjačica sa perast lišće i mali neprimetan cvet ; rađati mali pljosnat mahuna : sočivo . ,4.2973193e-07,1.7205656e-07
10072,ENG30-12544240-n,"sočivo,Lens culinaris,leća",evroazijski biljka koji se gajiti zbog jestiv pljosnat seme koji se kuvati kao grašak . ,1.7053205e-06,1.7571369e-06
10073,ENG30-07725255-n,"sočivo,leća",okrugao pljosnat seme ,0.029529613,0.0198326
10074,ENG30-02398773-a,slan,"jedan od četiri osnovni ukus , kao ukus morski voda . ",1.4926133e-06,5.539669e-07
10075,ENG30-07813107-n,kuhinjska so,beo kristalan oblik natrijum hlorid koji se koristiti kao začin i za konzerviranje hrana . ,8.5370175e-06,1.8001924e-06
10076,ENG30-03005276-a,jodiran,koji jesam dodati jod ,0.10627781,0.20724228
10077,ENG30-12401335-n,smokva,neki drvo iz tropski rod replaced-dns zatvoren plod u oblik kruška koji koji postajati mesnat i jestiv kada sazreti . ,4.6929654e-07,5.269253e-07
10078,ENG30-12401684-n,"smokva,Ficus carica",Mediterako drvo koji se gajiti zbog jestiv plod . ,1.8466264e-05,5.654601e-05
10079,ENG30-07753113-n,smokva,"mesnat sladak plod oblik krške , žućkast ili ljubičast boja , jesti se svež ili se sušiti . ",1.2438365e-05,7.808916e-06
10080,ENG30-11896519-n,"bela slačica,Brassica hirta,Sinapis alba",evroazijski slačica koji se gajiti zbog rezak seme od kogase prav senf . ,1.5772219e-05,2.1845644e-05
10081,ENG30-07829248-n,jabukovo sirće,sirće koji se praviti od sidro . ,0.00069130864,0.0015611266
10082,ENG30-12725738-n,"bela vrba,Salix alba","velik vrba iz Evropa , Azija ili severni Afrika , imati sivkast lišće i sivkast kor . ",5.0641347e-06,1.3846088e-06
10083,ENG30-12847254-n,"Glechoma,rod Glechoma",dobričica ,0.2408334,0.23721157
10084,ENG30-12847374-n,"dobričica,samobajka,stravna trava,Glechoma hederaceae,Nepeta hederaceae","donji deo stabljika puziti po zemlja , gornji jesam uspravan i razgranat , list jesam na dugačak drška , na naličje crvenkastil cvet ljubičast plav . ",1.6688614e-06,3.128587e-06
10085,ENG30-12738859-n,"Viscaceae,porodica Viscaceae",u neki klasifikacija smatrati se podporodicom porodica Loranthaceae . ,3.5968496e-05,3.0013796e-05
10086,ENG30-12739072-n,"Viscum,rod Viscum","tipski rod porodica Viscaceae : zimzelen grm , parazit na drvo , posebno hrast , jabuka , topola . ",9.1995867e-07,4.84551e-07
10087,ENG30-12367306-n,"Hypericum,rod Hypericum",Korovska zeljast biljka sa cvrstom razgranat stabljika ; vrh grančica jesam puniti kitnjast cvast sa zlatan žut cvet ; rasti svuda . ,4.5310485e-06,2.5417266e-06
10088,ENG30-12367611-n,?St John's wort,any of numerous plants of the genus Hypericum having yellow flowers and transparently dotted leaves ; traditionally gathered on St John 's eve taj ward off evil ,7.617728e-05,0.00043012074
10089,ENG30-14792703-n,"ugljenohidrat,saharid,šećer",osnovni strukurna komponenta živ ćelija i izvorenergije životinja . ,8.460389e-05,0.00017041458
10090,ENG30-14994004-n,polisaharid,klasa karbohidrata čiji molekul sadržati lanac monosaharidnih molekul . ,9.1812166e-05,1.6621128e-05
10091,ENG30-12290522-n,"Centaurium,rod Centaurium","rod nisko rastući zeljast biljka , uglavnom sa severni hemisfera ; ",2.8530167e-06,9.206063e-07
10092,ENG30-12870535-n,timijan,biljka iz rod Thymus ,0.0004483898,0.00019884488
10093,ENG30-12870682-n,"baštenski timijan,Thymus vulgaris",Aromatična baštenski višegodišnji biljka sa zapadni Mediteran ; koristiti se kao začin i u narodni medicina . ,2.4455062e-06,8.279706e-07
10094,ENG30-07821758-n,"timijan,majčina dušica","Lišće se koristiti kao začinza meso , gulaš , punjenje i povrće . ",1.7907932e-05,4.700931e-06
10095,ENG30-12855365-n,"poljska metvica,poljska nana,Mentha arvensis",evropski metvica koji se primiti u SAD-u . ,9.4651296e-05,8.8755216e-05
10096,ENG30-12856680-n,"sitna nana,Mentha pulegium",Evroazojska višegodišnji nana koji imati mali ljubičastoplave cvet i jajast list ; od ona se dobijati aromatičan ulja . ,5.4010848e-06,1.5158056e-06
10097,ENG30-12950314-n,"macina trava,odolenak,doljen,Valeriana officinalis",visok ? biljka koji imati vrlo mirišljav cveće i čiji se ? koristiti u medicina . ,1.6717575e-05,6.895124e-07
10098,ENG30-12029635-n,"lopuh,repuh,podbel,kozja brada,konjsko kopito,Tussilago farfara",Višegodišnja biljka sa velik okruhlim lišće i žut cvet koji se pojavljivati pre lišće ; poreklo iz Evropa ali rasprostraniti i drugde ; nekad se koristiti u medicina . ,5.5537146e-07,1.564548e-07
10099,ENG30-12890009-n,rod Veronica,"rasprostraniti rod višegodišnji zeljast biljka sa ružičast , beo ili plavkast cvet : razgon . ",2.4280282e-06,1.9037861e-06
10100,ENG30-12890265-n,"razgon,čestoslavica,zmijina čestoslavica,šumska maljava verenica,evropski čaj,trava od ušljame",biljka iz rod Veronica . ,0.00037460326,0.00021829657
10101,ENG30-11881189-n,"rusomača,tarčužak,hoću-neću,voli-ne voli,devojačka trava,Capsella bursa-pastoris","Jednogodišnja ili dvogodišnji zeljast biljka sa beo cveovima , rađati trouglast mahuna . ",1.7261518e-05,9.689674e-06
10102,ENG30-11638109-n,"kleka venja,obična borovica,venja,brika,klekinja,crna smrekinja,Juniperus communis","nisko drvo ili žbun sa gust krošnja , imati bobica rezak ukus koji se koristiti kao dodatak ukus za džin . ",5.3276003e-06,7.135054e-07
10103,ENG30-11896722-n,"gorušica,Brassica kaber,Sinapis arvensis",Korovska biljka često napast u žitan polje . ,9.512062e-05,1.9961248e-05
10104,ENG30-11893004-n,"Nasturtium,rod Nasturtium",voden zeljast biljka ,0.011917669,0.00434954
10105,ENG30-11869689-n,"krstovnik,potočarka",neki dragušac koji rasti uz voda . ,0.0015955446,0.00027952925
10106,ENG30-11869351-n,dragušac,neki od brojni biljka iz porodica Cruciferae koji imati jestiv lišće . ,2.6196674e-06,6.726349e-07
10107,ENG30-12532886-n,"sladić,Glyčrrhiza glabra",biljka poreklo sa Mediteran sa dubok koren ; imati plav cvet i perast list ; gajiti se zbog dugačak sladak koren . ,1.046695e-06,6.6497444e-07
10108,ENG30-12932173-n,baštenska angelika,dvogodišnji gajen zeljast biljka ; njen koren se kandirati i koristiti u narodni medicina . ,8.020981e-06,1.2674901e-06
10109,ENG30-12932706-n,"krasuljica,baštenska krbuljica,Anthriscus cereifolium",Aromatična godišnji zeljast biljka koji se gajiti zbog fino izdelenog i uvijen lišće koji se koristiti u supa i salata . ,7.167603e-06,1.0587452e-06
10110,ENG30-07816839-n,krbuljica,"trava od koji se kao začin koristiti list , ponekad i seme . ",1.0332039e-05,1.7226229e-06
10111,ENG30-12936469-n,"korijander,korijandar,paprić,Coriandrum sativum",trava iz star svet sa aromatičan lišće i seme koji nalikovati peršun . ,1.2176215e-06,8.5434374e-07
10112,ENG30-07817465-n,korijander,"suv plod korijeandera , koriti se ceo ili mleti kao začin . ",3.795391e-05,0.00016544934
10113,ENG30-07827896-n,mirođija,"Aromatična končast biljka koji se koristiti kao začin ( za grašak , tikvica ) . ",4.4753528e-05,4.591114e-06
10114,ENG30-07828041-n,seme mirođije,Sem mirođija koji se koristiti za kiseljenje krastavac i turšija . ,0.00069599797,2.3890207e-05
10115,ENG30-12939104-n,morač,"neki od više aromatičan trava koji imati jestiv seme , lišće i stabljika . ",7.2857647e-06,1.4693699e-06
10116,ENG30-12933274-n,"divlji celer,Apium graveolens",zeljast biljka iz Evropa i umeren područje Azija . ,5.5766477e-06,1.841811e-06
10117,ENG30-12933403-n,"celer,Apium graveolens dulce",zeljast biljka koji se gajiti zbog aromatičan stabljika koji se jesti sirov ili skuvan . ,1.7820577e-05,4.0784034e-05
10118,ENG30-12645174-n,"slatki badem,Prunus dulcis,Prunus amygdalus,Amygdalus communis",malo zimzelen drvo poreklo iz Azija i Severne Afrika ; imati lep ružičast cvet i vrlo ceniti koštunjav plod . ,1.3911554e-06,2.958213e-07
10119,ENG30-12645530-n,"gorki badem,Prunus dulcis amara,Amygdalus communis amara",drvo badem koji imati beo cvet i otrovan koštunica ; davati ulja koji se koristiti u medicinski svrha . ,3.3318129e-06,6.557814e-07
10120,ENG30-07816398-n,borač,list i cvet borača upotrevljavaju se svezati ; moći se kuvati kao spanać . ,1.856498e-05,1.2021787e-05
10121,ENG30-12867449-n,"vrijesak,bresina,Satureja montana,Satureia montana",Polužbun sa snažnm vretenast koren ; imati ružičast ili beo cvet i kožnat cvet koji mirisati na timjan . ,1.9768622e-05,5.5677183e-06
10122,ENG30-12867184-n,"čubar,čubrika,Satureja hortensis,Satureia hortensis","uspravan godišnji trava sa ovalan lišće i ružičast cvetovimal koristiti se kao začin za meso , sup i salata ; poreklo iz jugositočne Evropa . ",5.893572e-07,1.6788536e-07
10123,ENG30-07820814-n,čubar,Aromatična trava sa ukus nana i majkin dušica . ,0.0002809969,0.000121896686
10124,ENG30-07820497-n,žalfija,"Aromatična trava sa sivozelen lišće koji se koristiti svež ili osušiti za jak meso i masnu riba , jer se onda lakše variti . ",1.255574e-05,3.8146136e-06
10125,ENG30-07818689-n,matičnjak,"list imati aroma limun , dodavati se salata , jelo od povrće i divljač . ",9.72406e-05,2.6305192e-06
10126,ENG30-07816575-n,miloduh,gorak list se preporčuju kao dodatak masniti jelo radi lak varenje . ,0.00023679032,6.886276e-05
10127,ENG30-12856479-n,"jabučja menta,egipatska menta,Mentha rotundifolia,Mentha suaveolens",menta čiji stabljika imati ukus jabuka ; iz južne i istočni Evropa . ,4.649446e-06,6.6498546e-07
10128,ENG30-12855494-n,"barska nana,vodena nana,Mentha aquatica",evropski nana koji rasti na vlažan mesto ; miriti kao bergamot . ,8.482899e-06,9.331895e-06
10129,ENG30-12856287-n,"divlja nana,Mentha spicata",Baštenska zeljast biljka sa grozd mali ružičastoh cvet ; iz ona se dobijati ulja koji se koristiti kao začin . ,9.3558936e-07,3.9120175e-07
10130,ENG30-07819166-n,nana,"list nan koristiti se svezati , sušiti ili kandirati . ",0.0055537187,0.00030547084
10131,ENG30-11943660-n,"neven,žutelj,Calendula officinalis",Običan evropski jednogodišnji neven . ,0.0120785935,0.0044648745
10132,ENG30-11943407-n,"neven,žutelj",neki od brojni uglavnom jednogodišnji travnat biljka iz rod Calendula koji se gajiti zbog žut ili narandžast cvet ; često se koristiti za medicinski ili kulinarski svrha . ,1.9855497e-06,2.7137175e-06
10133,ENG30-11928549-n,"pelin,pelen",neki od više nizak ? composite trava iz rod Artemisia ili Seriphidium . ,6.249451e-06,1.2287799e-05
10134,ENG30-13118707-n,polužbun,drvenast žbun nizak rast ili trajnica sa drvenast osnova . ,6.618396e-05,0.0007201629
10135,ENG30-07908411-n,"pelinkovac,apsint",Jaka zelen liker aromatizovan pelin i anis . ,0.001196955,0.00047567135
10136,ENG30-07723039-n,"poriluk,praziluk",srodan crn luka ; imati beo cilindričan lukovica i pljosnat tamnozelen lišće . ,1.2766752e-05,2.550243e-06
10137,ENG30-12435649-n,"medveđi luk,sremuš,cremoš,Allium ursinum",rezak korovska biljka . ,0.05408243,0.018432789
10138,ENG30-07827284-n,šafran,Najčešće se prodavati samleti kao prah svetlonarandžaste boja ; imati jak misris i ukus ; dodavati se jela na vrh nož ; najčešće se koristiti za pirinač . ,5.3625517e-06,3.558946e-07
10139,ENG30-11702252-n,"vošćika,vošće",voden biljka iz rod Ceratophyllum ; formirati podvodne masa u bara i spor potok . ,1.7402938e-06,7.5527277e-07
10140,ENG30-12739332-n,"imela,Viscum album","Poluparazitska zimzelen biljka , grm sa kožast , debeo listić , zelenožućkastim . ",3.7388483e-05,2.2297001e-05
10141,ENG30-07826653-n,anis,"upotrebljavati se za začinjavanje pecivo , keks i kolač o za spravljanje alkoholonih pića . ",0.00015995812,6.5110794e-06
10142,ENG30-13149829-n,"dugački biber,Piper longum",vitak tropski penjačica sa Himalaji . ,0.0010968368,0.0010372209
10143,ENG30-12860542-n,"bosiljak,bosilje,murtila,Ocimum basilicum",Godišnja ili višegodišnji biljka iz tropski Azija koji imati klas mali beo cvet i aromatičan lišće ; jedan od najčešće korišćen trava u kulinarstvo . ,4.1771324e-07,1.2586368e-07
10144,ENG30-07730708-n,"celer,koren celera",zadebljati jestiv aromatičan koren biljka celer . ,0.00021535585,6.24652e-05
10145,ENG30-07730406-n,celer,stabljika celer koji se kuvati ili jesti sirov ( kao začin ) . ,3.5303514e-05,6.5522036e-05
10146,ENG30-07814203-n,cimet,Začin koji se dobijati sušenje aromatičan kor drvo Ceylon cinnamon tree ; koristiti se u štapić ili mleti . ,9.999385e-06,2.821764e-06
10147,ENG30-07824988-n,turšija,"Povrće , posebno krastavčić , konzervisan sirće ili rasol . ",0.00730104,0.016057223
10148,ENG30-07937203-n,rasol,jak rastvor so i voda koji se koristiti za turšija . ,0.00013085375,3.391617e-06
10149,ENG30-07818422-n,"češanj,češanj belog luka",jedan mali lukovica koji moći da se odvojiti od cee lukovica beo luka . ,7.2101393e-06,2.2285303e-06
10150,ENG30-12358293-n,"kardamon,kardamona,kardamom,srdiš,Elettaria cardamomum",zeljast biljka i Indija koji imati aromatičan seme koji se koristiti kao začin . ,9.234902e-06,7.96848e-07
10151,ENG30-07822323-n,kardamom,Aromatično seme koji se koristiti kao začin sličan karanfilić i cimet ; posebno za turšija i sos . ,1.0632877e-05,2.7824824e-06
10152,ENG30-07823814-n,kari,"Mešavina mleven začin : ko , korijander , kurkuma i drugi . ",0.0013585726,9.274107e-05
10153,ENG30-07827554-n,kim,Aromatično seme kim koji se koristiti kao začin . ,0.00016661028,2.9698334e-05
10154,ENG30-12936826-n,"kumin,rimski kim,italijanski kim,Cuminum čminum",patuljast mediteranski jednogodišnji biljka koji se odavno gajiti zbog aromatičan seme . ,1.1921939e-05,9.626765e-06
10155,ENG30-12934479-n,"kim,kimelj,kumen,kumin,Carum carvi",evroazijski biljka sa mali beo cvet koji rađati seme kim koji se koristiti kao začin . ,9.478921e-07,3.816881e-07
10156,ENG30-07770571-n,jestivo seme,Sem koji se uglavnom koristiti kao začin . ,0.0001467845,2.4058834e-05
10157,ENG30-07814634-n,kumin,Aromatično seme jednogodišnji biljka italijanski ko . ,0.0010313808,0.0001180748
10158,ENG30-12356255-n,"Curcuma,rod Curcuma",tropski azijski višegodišnji biljka . ,0.001844293,0.00050106354
10159,ENG30-12356395-n,"kurkuma,Curcuma longa,Curcuma domestica","trajnica iz porodica đumbir , imati kopljast list i grupa bledožut cvet , koren ona jesam krtolast riza aromatičan miris i ukus . ",4.8294473e-06,1.399674e-06
10160,ENG30-07821919-n,kurkuma,mleti osušiti riza biljka kurkuma ; koristiti se kao začin . ,8.504388e-05,6.8541267e-06
10161,ENG30-12856091-n,"paprena menta,ljuta nana,Mentha piperita",zeljast biljka sa opušten lišće i mali ružičast ili beo cvet od koji se dobijati rezak ulja koji se koristiti kao dodatak jelo . ,1.8486894e-06,4.829076e-07
10162,ENG30-12855042-n,"metvica,nana,menta",neki biljka severni umeren područje iz rod Mentha sa aromatičan lišće i mali svetloljubičast cvet . ,4.7214758e-07,2.301283e-07
10163,ENG30-12931542-n,"kopar,mirođija,anita,koprić,Anethum graveolens",Aromatična trava iz star svet koji imati lišće u oblik niti a seme se koristiti kao začin . ,7.442934e-07,2.431241e-07
10164,ENG30-11714382-n,"oraščić,orašac,oraškovac,Myristica fragrans",drvo iz istočni Indija koji se gajiti u tropski predeo zbog aromatičan seme ; gajiti se zbog dva začin : oraščić i macis . ,9.0220965e-07,1.8050624e-06
10165,ENG30-07815424-n,"muskatni orah,muškatni oraščić","tvrd aromatičan seme drvo oraščić , koristiti se kao začin mleti ili narendan . ",2.1348793e-05,8.444804e-06
10166,ENG30-12942572-n,"italijanski peršun,Petroselinum crispum neapolitanum",varijetet peršun sa pljosnat list . ,0.0007782137,0.0012752202
10167,ENG30-12455540-n,"jesenji mrazovac,Colchicum autumnale",otrovan biljka koji cvet u jesen ; koristiti se u medicina ; poreklo iz zapadni i cnetralne Evropa . ,8.1570323e-07,3.6337923e-07
